1,0,begin
65.316,16.033,20050121
66.883,18.017,20140313
66.883,17.75,20130331
64.95,17.7,20140313
66.683,16.117,20131107
66.533,17.667,20040321
66.317,17.083,20131107
66.05,17.867,20140313
60.317,12.7,19770630
65.016,17.7,20140313
65.067,17.167,20050823
65.016,17.683,20130402
64.967,17.7,19861125
66.486,16.417,20131107
59.667,12.583,19770630
58.967,14.9,19770630
65.567,17.867,20131107
59.417,17.883,20040829
60.5,18.867,19770630
66.317,19.217,20140304
66.633,19.65,20000510
66.217,19.133,20030731
65.9,19.1,20040626
66.15,19.633,20040322
66.505,19.675,20131107
65.15,18.6,20131107
58.617,16.117,19770630
65.6,19.267,20131107
58.783,16.917,19770630
66.483,20.167,20140313
66.3,20.417,20050919
65.883,20.15,20140313
57.3,14.133,19770630
65.3,20.217,20031028
65.132,20.783,20020807
65.117,20.767,20050629
66.75,21.05,20050307
66.75,20.933,20131107
56.467,13.65,19770630
56.083,13.233,19770630
66.383,21.633,20030719
56.267,15.283,19770630
55.383,12.817,19770630
65.867,21.45,20020801
65.753,21.765,20131107
65.817,21.633,20140304
65.683,20.967,19791123
65.667,21.067,20131107
66.283,21.133,20131107
65.033,21.567,20131107
66.267,22.85,20140313
66.283,22.85,20020602
65.55,22.117,20041020
66.817,22.333,20131107
65.55,22.133,20011008
65.55,22.133,20140313
65.316,22.383,20140313
66.85,23.033,20040402
65.7,23.1,20131107
65.833,24.15,20121231
65.817,24.117,20140313
66.617,23.467,20131107
64.05,12.95,20041225
68.217,19.717,19770630
67.85,19.033,19770630
63.283,12.133,20130228
63.283,12.117,20140313
63.05,12.283,20131028
63.183,12.167,20131107
63.433,13.083,20040822
63.306,13.877,20131107
63.374,13.161,20131107
63.317,13.65,20050924
64.5,14.217,20140313
63.833,13.5,20140313
64.5,14.167,20080218
63.967,13.717,19770630
63.2,14.5,20140313
64.05,12.95,19770630
63.2,14.483,20050729
64.217,15.55,20131107
63.683,14.6,20131107
64.45,15.6,20040903
64.968,15.379,20131107
63.867,15.583,19951130
63.767,15.333,20131107
64.083,16.233,20131107
63.683,16.95,20140313
63.683,16.95,20080218
64.583,16.85,20140313
64.55,18.717,20140313
63.15,16.167,20140313
63.167,16.167,20050218
62.8,13.067,19770630
64.45,17.083,20040922
64.167,17.317,20131107
62.5,16.183,19770630
64.733,17.403,20131107
61.85,12.267,19770630
63.05,17.767,20140313
63.133,18.25,20131107
64.55,18.717,20131107
64.583,18.65,20040306
64.083,18.367,20131107
64.083,18.417,20021028
63.65,18.55,20131107
63.4,18.967,20140313
63.183,19.017,20140313
64.933,19.383,20131107
64.217,19.717,20000509
63.567,19.5,19870423
63.183,19.017,20041015
59.867,11.967,19770630
59.283,12.05,19770630
59.05,12.7,19770630
64.566,19.7,20131107
63.817,20.233,19840712
63.433,19.683,20131107
63.8,20.283,20140313
61.25,17.1,20120103
63.8,20.867,20140313
63.6,20.75,20080111
63.333,20.183,20010920
64.917,21.233,20030114
64.436,21.28,20131107
64.599,21.067,20140313
64.483,21.583,20031222
64.483,21.583,20140313
58.567,11.55,19770630
61.84,12.287,20131107
62.729,12.726,20131107
61.85,12.267,20040123
58.9,13.25,19770630
61.133,12.817,20041022
61.883,12.85,20131107
62.45,12.667,20140313
62.8,13.067,20050123
61.158,13.114,20131107
58.067,15.217,19770630
58.1,14.4,19731209
61.7,13.183,20050523
62.1,13.617,20131107
61.167,13.017,20051023
62.75,13.85,20131107
61.25,14.033,20131107
62.533,14.2,20050223
62.017,14.367,20121031
62.5,14.15,20131107
61.667,14.983,20041221
62.05,14.4,20140313
61.667,15.0,20131107
62.75,15.1,20051008
62.75,15.083,20131107
56.833,13.917,19770630
62.033,15.467,19770630
61.383,15.833,20040209
62.263,15.671,20131107
61.367,15.717,20140313
62.5,16.183,19960103
62.5,16.283,20131107
61.8,16.567,20030818
61.833,16.55,20131107
62.763,16.739,20131107
62.431,17.345,20131107
61.7,17.533,20140313
64.633,21.083,19740110
62.633,17.95,20040910
63.4,18.967,19740213
62.517,17.45,20050417
62.517,17.45,20140313
62.367,17.533,20051231
62.217,17.75,20131107
60.6,16.95,19740123
60.433,15.5,19731213
59.35,16.717,20030313
61.267,17.1,19980105
61.45,17.167,20120103
58.583,16.25,19770630
62.65,18.1,20131107
55.917,14.083,19731106
60.35,12.65,20050924
59.867,11.967,20040224
58.7,13.117,20131107
59.667,12.583,20040224
59.283,12.05,20040424
60.683,13.7,20140313
59.217,12.083,20140313
59.05,12.7,20040424
60.683,13.717,20110818
59.667,12.633,20131107
60.15,13.8,20050726
60.757,12.772,20131107
59.367,13.467,20111025
