stationId,usaf,wban,stationName,country,fipsCountry,state,callSign,lat,lon,elevation,begin,end
702595-26559,702595,26559,"SOLDOTNA",US,US,AK,PASX,60.476,-151.034,34.4,20060101,20140313
702595-99999,702595,99999,"SOLDOTNA",US,US,AK,PASX,60.467,-151.033,34.0,19830502,20051231
702596-99999,702596,99999,"BELUGA",US,US,AK,PABG,61.167,-151.05,40.0,,
702600-26435,702600,26435,"NENANA/MUN.",US,US,AK,PANN,64.55,-149.072,110.3,19430706,20140313
702600-99999,702600,99999,"NENANA/MUN.",US,US,AK,PANN,64.55,-149.083,110.0,20000101,20031231
702605-99999,702605,99999,"CLEAR",US,US,AK,PACL,64.3,-149.117,168.0,19471010,19471130
702606-96401,702606,96401,"CHULITNA AIRPORT",US,US,AK,PAEC,62.826,-149.907,411.5,20060101,20140313
702606-99999,702606,99999,"CHULITNA AIRPORT",US,US,AK,PAEC,62.883,-149.833,381.0,19781130,20051231
702607-25378,702607,25378,"HOONAH SEAPLANE BASE",US,US,AK,PAOH,58.112,-135.452,0.0,20060101,20140313
702607-99999,702607,99999,"HOONAH SEAPLANE BASE",US,US,AK,PAOH,58.12,-135.417,6.0,19781124,20051231
702610-26411,702610,26411,"FAIRBANKS INTL ARPT",US,US,AK,PAFA,64.804,-147.876,138.4,19230101,20140313
702615-26498,702615,26498,"WAINWRIGHT AAF",US,US,AK,PAFB,64.838,-147.614,138.4,20060103,20140313
702615-99999,702615,99999,"WAINWRIGHT AAF",US,US,AK,PAFB,64.833,-147.617,140.0,19410206,20051230
702616-99999,702616,99999,"OLD MAN",US,US,AK,OLN,66.45,-150.583,389.0,19750108,19761123
702625-99999,702625,99999,"NIKOLAI",US,US,AK,PAFS,63.017,-154.367,126.0,20061024,20140312
702626-99999,702626,99999,"PILOT POINT",US,US,AK,PAPN,57.583,-157.583,17.0,20061024,20140313
702627-26561,702627,26561,"RUBY",US,US,AK,PARY,64.727,-155.47,199.0,20061001,20140313
702627-99999,702627,99999,"RUBY",US,US,AK,PARY,64.727,-155.47,199.0,,
702628-99999,702628,99999,"MARSHALL",US,US,AK,PADM,61.867,-162.033,31.0,20061024,20140312
702629-99999,702629,99999,"CAPE DECISION CG HEL",US,US,AK,CDE,56.0,-134.133,10.0,20080915,20110608
702640-26414,702640,26414,"SUMMIT",US,US,AK,PAST,63.331,-149.127,734.3,19730101,19840107
702645-46403,702645,46403,"MCKINLEY NATIONAL PK",US,US,AK,PAIN,63.733,-148.917,524.3,20060101,20140313
702645-99999,702645,99999,"MCKINLEY NATIONAL PK",US,US,AK,PAIN,63.733,-148.917,524.0,19751202,20051231
702646-99999,702646,99999,"MT MCKINLEY NATL PK",US,US,AK,5MU,63.65,-148.8,625.0,19760116,19760427
702647-26499,702647,26499,"HEALY RIVER AIRPORT",US,US,AK,PAHV,63.866,-148.969,394.4,20060101,20120608
702647-99999,702647,99999,"HEALY RIVER AIRPORT",US,US,AK,PAHV,63.87,-148.97,394.0,19761221,20051231
702648-46406,702648,46406,"CANTWELL CANTWELL",US,US,AK,PATW,63.391,-148.956,759.0,20060102,20110827
702648-99999,702648,99999,"CANTWELL CANTWELL",US,US,AK,PATW,63.4,-148.95,668.0,19831103,20051205
702650-26407,702650,26407,"FAIRBANKS/EIELSON A",US,US,AK,PAEI,64.683,-147.083,167.0,20060102,20140313
702650-99999,702650,99999,"FAIRBANKS/EIELSON A",US,US,AK,PAEI,64.65,-147.067,167.0,19441111,20051231
702653-99999,702653,99999,"EIELSON AFB       &",US,US,AK,,64.65,-147.067,167.0,19750814,19750814
702660-99999,702660,99999,"FORT GREELY(US ARMY)",US,US,AK,,63.967,-145.7,398.0,19440626,19900628
702670-26415,702670,26415,"FT GREELY/ALLEN AAF",US,US,AK,PABI,63.994,-145.721,388.3,19451015,20140313
702673-99999,702673,99999,"BIG DELTA ARCTIC WX",US,US,AK,PABG,64.0,-145.717,389.0,19800303,19841204
702674-99999,702674,99999,"CIRCLE CITY AIRPORT",US,US,AK,PACR,65.833,-144.067,182.0,19790507,20091019
702675-26484,702675,26484,"PAXSON",US,US,AK,PAXK,63.032,-145.498,808.6,20060101,20101003
702675-99999,702675,99999,"PAXSON",US,US,AK,PAXK,63.033,-145.5,809.0,19740419,20051231
702677-99999,702677,99999,"ISABELL PASS CAMP",US,US,AK,Z32,63.083,-145.5,978.0,19750929,19761202
702680-99999,702680,99999,"GLENALLEN",US,US,AK,,62.1,-145.967,573.0,19750401,19900504
702685-27518,702685,27518,"ATQASUK EDWARD BURN",US,US,AK,PATQ,70.467,-157.436,29.3,20060501,20140313
702685-99999,702685,99999,"ATQASUK EDWARD BURN",US,US,AK,PATQ,58.967,-159.05,29.0,,
702686-99999,702686,99999,"AKIAK",US,US,AK,PAKI,60.9,-161.233,9.0,20060501,20140312
702695-96402,702695,96402,"SUTTON",US,US,AK,PAJV,61.714,-148.909,265.2,20060101,20111102
702695-99999,702695,99999,"SUTTON",US,US,AK,PAJV,61.717,-148.883,265.0,19920416,20051231
702696-99999,702696,99999,"LAZY MTN/WOLVERINE",US,US,AK,PAIZ,61.633,-149.033,236.0,19780315,20040214
702697-99999,702697,99999,"NEW STUYAHOK",US,US,AK,PANW,59.45,-157.333,92.0,20061010,20140313
702700-99999,702700,99999,"FT. RICHARDSON/BRYA",US,US,AK,PAFR,61.267,-149.65,115.0,19731201,20140312
702710-26425,702710,26425,"GULKANA/INTL. FLD.",US,US,AK,PAGK,62.159,-145.459,481.3,19450101,20140313
702711-99999,702711,99999,"SHEEP MOUNTAIN",US,US,AK,PASP,61.817,-147.55,799.0,19970203,20041231
702715-46407,702715,46407,"EUREKA SKELTON AIR",US,US,AK,PAZK,61.949,-147.169,1002.5,20060101,20140313
702715-99999,702715,99999,"EUREKA SKELTON AIR",US,US,AK,PAZK,61.933,-147.167,1002.0,19950708,20051231
702716-99999,702716,99999,"TAHNETA PASS",US,US,AK,5GN,61.817,-147.55,900.0,19730102,19960104
702717-99999,702717,99999,"SELAWIK",US,US,AK,PALK,66.6,-159.983,8.0,19730101,20130621
702719-99999,702719,99999,"TONSINA LODGE",US,US,AK,Z01,61.55,-145.217,518.0,19750917,19761207
702720-26401,702720,26401,"ANCHORAGE/ELMENDORF",US,US,AK,PAED,61.253,-149.794,64.9,20060101,20140313
702720-99999,702720,99999,"ANCHORAGE/ELMENDORF",US,US,AK,PAED,61.25,-149.8,59.0,19410310,20051231
702725-26491,702725,26491,"ANCHORAGE LAKE HOOD",US,US,AK,PALH,61.178,-149.966,40.2,20020101,20140313
702725-99999,702725,99999,"ANCHORAGE LAKE HOOD",US,US,AK,PALH,61.183,-149.967,22.0,19730104,20011231
702730-26451,702730,26451,"ANCHORAGE INTL ARPT",US,US,AK,PANC,61.169,-150.028,40.2,19730101,20140313
702735-26409,702735,26409,"MERRILL FLD",US,US,AK,PAMR,61.217,-149.855,41.8,19450101,20140313
702735-99999,702735,99999,"MERRILL FLD",US,US,AK,PAMR,61.2,-149.833,42.0,20000101,20031231
702736-99999,702736,99999,"FT RICHARDSON/BRYN&",US,US,AK,,61.267,-149.65,115.0,19760625,19830721
702740-25331,702740,25331,"PALMER",US,US,AK,PAAQ,61.596,-149.092,75.6,19990101,20140313
702740-99999,702740,99999,"PALMER",US,US,AK,PAAQ,61.595,-149.089,74.0,19730101,19981231
702745-26560,702745,26560,"WILLOW AIRPORT",US,US,AK,PAUO,61.748,-150.054,67.4,20060101,20111101
702745-99999,702745,99999,"WILLOW AIRPORT",US,US,AK,PAUO,61.754,-150.052,67.0,19910207,20051231
702746-26497,702746,26497,"BIRCHWOOD",US,US,AK,PABV,61.416,-149.507,29.3,20060101,20140313
702746-99999,702746,99999,"BIRCHWOOD",US,US,AK,PABV,61.417,-149.5,29.0,19940103,20051231
702750-26442,702750,26442,"WSO VALDEZ",US,US,AK,PAVW,61.13,-146.352,11.3,19730101,20140312
702754-99999,702754,99999,"VALDEZ",US,US,AK,,61.133,-146.25,37.0,19960815,19961009
702755-46404,702755,46404,"MCCARTHY",US,US,AK,PAMX,61.437,-142.904,466.6,20060101,20131012
702755-99999,702755,99999,"MCCARTHY",US,US,AK,PAMX,61.433,-142.933,455.0,19740421,20051231
702756-26479,702756,26479,"VALDEZ PIONEER FIEL",US,US,AK,PAVD,61.132,-146.244,36.0,20060101,20140313
702756-99999,702756,99999,"VALDEZ PIONEER FIEL",US,US,AK,PAVD,61.133,-146.25,36.0,19750501,20051231
702757-26444,702757,26444,"WHITTIER",US,US,AK,PAWR,60.783,-148.733,9.1,20060101,20120520
702757-99999,702757,99999,"WHITTIER",US,US,AK,PAWR,60.767,-148.683,9.0,19750501,20051231
702758-27517,702758,27517,"DEADHORSE ALPINE AIR",US,US,AK,PALP,70.344,-150.945,5.5,20060101,20140313
702758-99999,702758,99999,"DEADHORSE ALPINE AIR",US,US,AK,PALP,70.333,-150.933,5.0,20040608,20051231
702770-26438,702770,26438,"SEWARD",US,US,AK,PAWD,60.128,-149.417,6.7,20060101,20140313
702770-99999,702770,99999,"SEWARD",US,US,AK,PAWD,60.117,-149.45,18.0,19450101,20051231
702790-26417,702790,26417,"CAPE HINCHINBROOK",US,US,AK,,60.233,-146.65,56.0,19740101,19800622
702795-99999,702795,99999,"HINCHINBROOK",US,US,AK,HBK,60.4,-146.083,110.0,19730101,19740529
702910-26412,702910,26412,"NORTHWAY",US,US,AK,PAOR,62.962,-141.938,524.6,19450101,20140313
702913-46402,702913,46402,"NABESNA/DEVIL MTN",US,US,AK,PABN,62.402,-142.995,877.8,20060101,20140313
702913-99999,702913,99999,"NABESNA/DEVIL MTN",US,US,AK,PABN,62.4,-143.0,878.0,19920416,20051231
702915-26486,702915,26486,"SLANA AIRPORT",US,US,AK,PADT,62.709,-143.981,737.6,20060101,20110701
702915-99999,702915,99999,"SLANA AIRPORT",US,US,AK,PADT,62.7,-143.983,730.0,19740904,20051231
702923-26440,702923,26440,"TANACROSS",US,US,AK,TSG,63.383,-143.333,472.0,19440522,19500901
702924-99999,702924,99999,"TOK",US,US,AK,PATJ,63.317,-142.717,509.0,19771006,19850729
702925-99999,702925,99999,"COFFMAN COVE SEAPLAN",US,US,AK,KCC,56.015,-132.834,0.0,,
702960-26410,702960,26410,"CORDOVA/MILE 13",US,US,AK,PACV,60.489,-145.451,14.6,19420611,20140313
702965-99999,702965,99999,"JOHNSTONE POINT",US,US,AK,PAJO,60.483,-146.6,14.0,19750401,19820729
702980-26445,702980,26445,"YAKATAGA",US,US,AK,PACY,60.083,-142.5,11.0,19730315,19990706
702980-99999,702980,99999,"YAKATAGA",US,US,AK,PACY,60.083,-142.5,11.0,20010706,20020605
702986-26557,702986,26557,"BIG RIVER LAKE",US,US,AK,PALV,60.814,-152.297,11.9,20060101,20120806
702986-99999,702986,99999,"BIG RIVER LAKE",US,US,AK,PALV,60.817,-152.3,12.0,19780823,20051231
702987-99999,702987,99999,"NIGHTMUTE",US,US,AK,PAGT,60.467,-164.7,4.0,19840911,19850509
703050-25623,703050,25623,"CAPE NEWENHAM AFS",US,US,AK,PAEH,58.65,-162.067,164.9,20060101,20140313
703050-99999,703050,99999,"CAPE NEWENHAM AFS",US,US,AK,PAEH,58.65,-162.067,161.0,19530726,20051231
703051-26521,703051,26521,"HOLY CROSS",US,US,AK,PAHC,62.183,-159.767,21.3,20060101,20140313
703051-99999,703051,99999,"HOLY CROSS",US,US,AK,PAHC,62.183,-159.783,21.0,20050929,20051231
703052-26652,703052,26652,"KALSKAG",US,US,AK,PALG,61.536,-160.341,16.8,20060117,20140313
703052-99999,703052,99999,"KALSKAG",US,US,AK,PALG,61.533,-160.333,17.0,20050929,20051130
703053-26654,703053,26654,"RUSSIAN MISSION",US,US,AK,PARS,61.775,-161.319,15.5,20060101,20140313
703053-99999,703053,99999,"RUSSIAN MISSION",US,US,AK,PARS,61.767,-161.317,15.0,19760512,20051231
703054-99999,703054,99999,"SCAMMON BAY",US,US,AK,PACM,61.85,-165.567,4.0,20050929,20140312
703055-99999,703055,99999,"MANOKOTAK",US,US,AK,PAMB,58.983,-159.05,16.0,20050929,20140209
703056-26635,703056,26635,"MOUNTAIN VILLAGE",US,US,AK,PAMO,62.095,-163.682,102.7,20060101,20140313
703056-99999,703056,99999,"MOUNTAIN VILLAGE",US,US,AK,PAMO,62.1,-163.683,15.0,20050929,20051231
703057-26653,703057,26653,"TOOKSOK BAY",US,US,AK,PAOO,60.541,-165.087,18.0,20060101,20140313
703057-99999,703057,99999,"TOOKSOK BAY",US,US,AK,PAOO,60.533,-165.083,21.0,20050929,20051231
703058-99999,703058,99999,"NELSON LAGOON",US,US,AK,PAOU,56.017,-161.167,4.0,20050930,20140312
703059-99999,703059,99999,"KING COVE",US,US,AK,PAVC,55.116,-162.266,47.0,20050930,20140312
703061-25521,703061,25521,"IGIUGIG",US,US,AK,PAIG,59.324,-155.902,27.4,20060101,20140313
703061-99999,703061,99999,"IGIUGIG",US,US,AK,PAIG,59.3,-155.9,27.0,20050929,20051231
703080-25713,703080,25713,"ST. PAUL ISLANDS",US,US,AK,PASN,57.155,-170.222,8.5,19431105,20140313
703160-25624,703160,25624,"COLD BAY",US,US,AK,PACD,55.221,-162.733,31.4,19420304,20140313
703165-25617,703165,25617,"SAND POINT",US,US,AK,PASD,55.319,-160.521,6.4,20050101,20140313
703165-99999,703165,99999,"SAND POINT",US,US,AK,,55.333,-160.5,6.0,19730107,20041231
703210-25513,703210,25513,"DILLINGHAM MUNI",US,US,AK,PADL,59.05,-158.517,29.0,20060101,20140313
703210-99999,703210,99999,"DILLINGHAM MUNI",US,US,AK,PADL,59.05,-158.517,29.0,19730101,20051231
703260-25503,703260,25503,"KING SALMON",US,US,AK,PAKN,58.683,-156.656,14.9,19350702,20140313
703263-99999,703263,99999,"KING SALMON",US,US,AK,AKN,58.683,-156.683,17.0,19801002,19960630
703330-25508,703330,25508,"PORT HEIDEN",US,US,AK,PAPH,56.959,-158.632,29.0,20060101,20140313
703330-99999,703330,99999,"PORT HEIDEN",US,US,AK,PAPH,56.95,-158.617,29.0,19420803,20051231
703333-25518,703333,25518,"CHIGNIK AIRPORT",US,US,AK,PAJC,56.311,-158.373,4.9,20060101,20140313
703333-99999,703333,99999,"CHIGNIK AIRPORT",US,US,AK,PAJC,56.31,-158.367,6.0,19980226,20051231
703334-25519,703334,25519,"EGEGIK(AWOS)",US,US,AK,PAII,58.185,-157.386,28.0,20060101,20140313
703334-99999,703334,99999,"EGEGIK(AWOS)",US,US,AK,PAII,58.417,-157.367,28.0,19930520,20051231
703335-99999,703335,99999,"SOUTH NAKNEK NR2",US,US,AK,WSN,58.7,-157.017,40.0,19940818,19960103
703400-25506,703400,25506,"ILIAMNA/ILIAMNA AIR",US,US,AK,PAIL,59.749,-154.909,48.8,19730101,20140313
703406-26546,703406,26546,"PORT ALSWORTH AIR",US,US,AK,PALJ,60.204,-154.316,85.3,20050101,20140313
703406-99999,703406,99999,"PORT ALSWORTH AIR",US,US,AK,PALJ,60.2,-154.317,85.0,19730101,20041231
703407-26553,703407,26553,"SLEETMUTE",US,US,AK,PASL,61.717,-157.15,54.3,20060101,20140306
703407-99999,703407,99999,"SLEETMUTE",US,US,AK,PASL,61.717,-157.15,54.0,19940314,20051231
703410-25507,703410,25507,"HOMER/MUNICIPAL",US,US,AK,PAHO,59.642,-151.491,22.3,19730101,20140313
703430-25402,703430,25402,"MIDDLETON ISLAND",US,US,AK,PAMD,59.433,-146.333,14.0,19450101,20140313
703430-25403,703430,25403,"MIDDLETON ISLAND",US,US,AK,PAMD,59.433,-146.333,14.0,19771101,19991231
703430-99999,703430,99999,"MIDDLETON ISLAND",US,US,AK,PAMD,59.433,-146.333,14.0,20000101,20041231
703431-25402,703431,25402,"MIDDLETON ISLAND AUT",US,US,AK,PAMD,59.433,-146.333,14.0,19730105,19771121
703500-25501,703500,25501,"KODIAK",US,US,AK,PADQ,57.751,-152.486,33.8,19450101,20140313
703570-99999,703570,99999,"SITKINAK(USCG)",US,US,AK,,56.55,-154.133,17.0,19730104,19790105
703600-99999,703600,99999,"CAPE SAINT ELIAS",US,US,AK,PACP,59.8,-144.6,18.0,19730101,19810424
703604-99999,703604,99999,"HOMER",US,US,AK,PAHO,59.645,-151.478,26.0,19790316,20120719
703605-25604,703605,25604,"PLATINUM",US,US,AK,PAPM,59.011,-161.82,4.6,20060323,20130313
703605-99999,703605,99999,"PLATINUM",US,US,AK,PAPM,59.0,-161.817,5.0,19421001,20050927
703606-25629,703606,25629,"TOGIAK",US,US,AK,PATG,59.067,-160.367,6.1,20060101,20140312
703606-99999,703606,99999,"TOGIAK",US,US,AK,PATG,59.05,-160.383,6.0,19891201,20051231
703607-99999,703607,99999,"NONDALTON",US,US,AK,P5NN,59.979,-154.839,96.0,,
703608-99999,703608,99999,"TOK JUNCTION",US,US,AK,P6K8,63.329,-142.953,500.0,,
703609-99999,703609,99999,"COLDFOOT",US,US,AK,PACX,67.252,-150.204,318.0,,
703610-25339,703610,25339,"YAKUTAT",US,US,AK,PAYA,59.512,-139.671,9.4,19360801,20140313
703611-99999,703611,99999,"CAMPBELL LAKE SEAPLA",US,US,AK,P3C3,61.133,-149.942,6.0,,
703612-99999,703612,99999,"CHANDALAR SHELF AIRP",US,US,AK,P5CD,68.065,-149.58,982.0,,
703615-99999,703615,99999,"OCEAN CAPE (CGS)",US,US,AK,50C,59.517,-139.767,3.0,19770610,19770610
703620-25335,703620,25335,"SKAGWAY",US,US,AK,PAGY,59.456,-135.324,13.4,19431001,20140313
703621-25516,703621,25516,"SELDOVIA ARPT",US,US,AK,PASO,59.443,-151.702,8.8,20060101,20140313
703621-99999,703621,99999,"SELDOVIA ARPT",US,US,AK,PASO,59.45,-151.7,9.0,19980316,20051231
703625-99999,703625,99999,"HAINES BOAT HARBOR",US,US,AK,Z26,59.233,-135.433,10.0,19730719,19960429
703626-25323,703626,25323,"HAINES",US,US,AK,PAHN,59.243,-135.509,4.9,19960613,20140313
703640-99999,703640,99999,"ELDRED ROCK",US,US,AK,,58.967,-135.217,10.0,19730101,20010718
703644-27515,703644,27515,"NUIQSUT",US,US,AK,PAQT,70.212,-151.002,17.4,20060101,20140313
703644-99999,703644,99999,"NUIQSUT",US,US,AK,PAQT,70.2,-151.0,12.0,19990114,20051231
703650-25316,703650,25316,"CAPE SPENCER",US,US,AK,KCSP,58.2,-136.633,27.1,19730101,19891011
703655-26552,703655,26552,"HUSLIA",US,US,AK,PAHL,65.698,-156.351,64.9,20060101,20140313
703655-99999,703655,99999,"HUSLIA",US,US,AK,PAHL,65.7,-156.633,65.0,20041228,20051231
703656-99999,703656,99999,"QUINHAGAK AIRPORT",US,US,AK,PAQH,59.75,-161.833,13.0,20140211,20140312
703670-25322,703670,25322,"GUSTAVUS",US,US,AK,PAGS,58.411,-135.709,9.1,19760801,20140313
703670-99999,703670,99999,"GUSTAVUS",US,US,AK,PAGS,58.425,-135.707,10.0,20000101,20041231
703675-99999,703675,99999,"SISTERS ISLAND",US,US,AK,SSR,58.167,-135.25,11.0,19730101,19840701
703710-25333,703710,25333,"SITKA",US,US,AK,PASI,57.048,-135.365,20.4,19300801,20140313
703715-99999,703715,99999,"BIORKA ISLAND SAWRS",US,US,AK,PAJB,56.85,-135.533,15.0,19730101,19780829
703724-99999,703724,99999,"WILLOW WEST",US,US,AK,,61.75,-150.05,63.4,19771203,19910124
703810-25309,703810,25309,"JUNEAU",US,US,AK,PAJN,58.357,-134.564,7.3,19730101,20140313
703815-99999,703815,99999,"PT. RETREAT (AMOS)",US,US,AK,PRT,58.4,-134.95,15.0,19730101,19891011
703816-99999,703816,99999,"FUNTER BAY SEAPLANE",US,US,AK,PANR,58.25,-134.9,0.0,19740428,19960630
703817-25357,703817,25357,"ELFIN COVE SEAPLANE",US,US,AK,PAEL,58.192,-136.344,0.0,20060101,20131220
703817-99999,703817,99999,"ELFIN COVE SEAPLANE",US,US,AK,PAEL,58.2,-136.35,0.0,19741219,20051231
703830-25310,703830,25310,"ANGOON",US,US,AK,PAGN,57.499,-134.586,0.0,19730101,20140313
703830-99999,703830,99999,"ANGOON",US,US,AK,PAGN,57.5,-134.583,11.0,,
703835-25628,703835,25628,"ST GEORGE",US,US,AK,PAPB,56.6,-169.565,38.1,20060101,20140313
703835-99999,703835,99999,"ST GEORGE",US,US,AK,PAPB,56.567,-169.65,38.0,19980226,20051231
703850-99999,703850,99999,"FIVE FINGER LIGHT",US,US,AK,,57.267,-133.617,11.0,19730101,20020524
703855-25369,703855,25369,"KAKE",US,US,AK,PAFE,56.967,-133.9,52.4,20060101,20130813
703855-99999,703855,99999,"KAKE",US,US,AK,PAFE,56.95,-133.9,52.0,19730101,20051231
703860-25329,703860,25329,"PETERSBURG",US,US,AK,PAPG,56.806,-132.937,32.6,19730101,20140313
703860-99999,703860,99999,"PETERSBURG",US,US,AK,PAPG,56.817,-132.967,0.0,20000101,20041231
703863-99999,703863,99999,"FREDERICKS POINT",US,US,AK,FPN,56.8,-132.817,0.0,19850618,19850618
703865-99999,703865,99999,"LEVEL ISLAND",US,US,AK,LVD,56.467,-133.1,9.0,19730901,19780329
703870-25338,703870,25338,"WRANGELL",US,US,AK,PAWG,56.473,-132.387,13.4,20060101,20140313
703870-99999,703870,99999,"WRANGELL",US,US,AK,PAWG,56.484,-132.37,13.0,19730101,20051231
703880-25315,703880,25315,"CAPE DECISION",US,US,AK,KCDE,56.0,-134.133,14.9,19730101,19891011
703880-99999,703880,99999,"CAPE DECISION(AMOS)",US,US,AK,CDE,56.0,-134.133,14.9,20001201,20060223
703884-25376,703884,25376,"HYDABURG SEAPLANE BA",US,US,AK,PAHY,55.206,-132.828,0.0,20060101,20140313
703884-99999,703884,99999,"HYDABURG SEAPLANE BA",US,US,AK,PAHY,55.2,-132.833,0.0,19781205,20051231
703885-99999,703885,99999,"CAPE POLE SEAPLANE",US,US,AK,Z27,55.967,-133.8,1.0,19740318,19780801
703886-25348,703886,25348,"PORT ALEXANDER",US,US,AK,PAAP,56.247,-134.645,0.0,20060101,20140312
703886-99999,703886,99999,"PORT ALEXANDER",US,US,AK,PAAP,56.247,-134.65,0.0,19790507,20051231
703888-99999,703888,99999,"SHAKTOOLIK AIRPORT",US,US,AK,PFSH,64.37,-161.224,7.0,20101101,20140312
703889-99999,703889,99999,"BREVIG MISSION ARPT",US,US,AK,PFKT,65.331,-166.466,11.0,20130103,20130731
703890-99999,703890,99999,"KLAWOCK SEAPLANE",US,US,AK,,55.55,-133.1,0.0,,
703891-99999,703891,99999,"LINCOLN ROCK",US,US,AK,,56.05,-132.7,14.0,20130801,20140313
703893-99999,703893,99999,"KLAWOCK SEAPLANE",US,US,AK,PAQC,55.55,-133.1,0.0,,
703894-25367,703894,25367,"KLAWOCK",US,US,AK,PAKW,55.58,-133.075,15.2,20000101,20140313
703894-99999,703894,99999,"KLAWOCK",US,US,AK,PAKW,55.567,-133.067,24.0,19801015,19991231
703920-25317,703920,25317,"CRAIG SEAPLANE",US,US,AK,CGA,55.483,-133.15,0.0,19730102,19740129
703920-99999,703920,99999,"CRAIG SEAPLANE",US,US,AK,CGA,55.483,-133.15,0.0,20020425,20020425
703921-99999,703921,99999,"",US,US,AK,,,,None,19740301,19740331
703925-99999,703925,99999,"KOLIGANEK",US,US,AK,PAJZ,59.733,-157.267,82.0,20070521,20140313
703926-99999,703926,99999,"AKHIOK",US,US,AK,PAKH,56.933,-154.183,13.0,20070521,20140312
703927-99999,703927,99999,"ANCHORAGE/NIKISKI",US,US,AK,PAHG,60.733,-151.35,74.0,,
703950-25325,703950,25325,"KETCHIKAN INTL.",US,US,AK,PAKT,55.357,-131.712,29.3,19730101,20140313
703980-25308,703980,25308,"ANNETTE ISLAND",US,US,AK,PANT,55.039,-131.579,33.5,19410714,20140313
703985-25377,703985,25377,"METLAKATLA SEAPLANE",US,US,AK,PAMM,55.131,-131.578,0.0,20060101,20140313
703985-99999,703985,99999,"METLAKATLA SEAPLANE",US,US,AK,PAMM,55.133,-131.583,0.0,19980226,20051231
704090-45709,704090,45709,"ATTU",US,US,AK,,52.833,173.183,21.0,19430607,19871020
704140-99999,704140,99999,"EARECKSON AS",US,US,AK,PASY,52.717,174.1,31.0,19430621,20041231
704540-25704,704540,25704,"ADAK (NAS)",US,US,AK,PADK,51.883,-176.65,5.8,19421030,20140313
704540-99999,704540,99999,"ADAK (NAS)",US,US,AK,PADK,51.883,-176.65,5.0,20000101,20031231
704545-99999,704545,99999,"AMCHITKA ISLAND",US,US,AK,AHT,51.383,179.267,69.0,19430131,19931001
704820-25626,704820,25626,"NIKOLSKI",US,US,AK,,52.95,-168.85,21.0,19420910,19940514
704851-99999,704851,99999,"UMNAK (FORT GLEN)",US,US,AK,UNS,53.367,-167.9,39.0,19420226,19501123
704890-25616,704890,25616,"DUTCH HARBOR",US,US,AK,PADU,53.895,-166.543,4.0,20081124,20140313
704890-99999,704890,99999,"DUTCH HARBOR",US,US,AK,PADU,53.9,-166.55,4.0,19460101,20081130
704891-99999,704891,99999,"",US,US,AK,,,,None,19760801,19761018
704895-99999,704895,99999,"CAPE SARICHEF ARPT",US,US,AK,PACS,54.6,-164.933,9.0,19730104,19800802
704896-25625,704896,25625,"PORT MOLLER",US,US,AK,KPML,56.0,-160.517,321.0,19590626,19740306
704897-25515,704897,25515,"DRIFTWOOD BAY",US,US,AK,KDFB,53.967,-166.85,395.9,19730207,19731224
704898-99999,704898,99999,"BOB CURTIS MEMORIAL",US,US,AK,PFNO,66.818,-161.022,17.0,19730103,20140313
711680-99999,711680,99999,"SIOUX FALLS CLIMATE",US,US,SD,,43.733,-96.633,482.0,19941001,20140313
713407-99999,713407,99999,"SLEETMUTE",US,US,AK,SLQ,61.717,-157.15,54.0,19940103,19940404
720000-99999,720000,99999,"BOGUS AMERICAN",US,US,,,,,None,19830803,20020521
720001-99999,720001,99999,"PEASON RIDGE/RANGE",US,US,LA,K02R,31.4,-93.283,141.0,,
720002-99999,720002,99999,"HALLOCK(AWS)",US,US,MN,K03Y,48.783,-96.95,250.0,,
720003-99999,720003,99999,"DEER PARK(AWS)",US,US,WA,K07S,47.967,-117.433,672.0,,
720004-99999,720004,99999,"MASON",US,US,MI,K09G,42.567,-84.417,280.0,,
720005-99999,720005,99999,"GASTONIA",US,US,NC,K0A6,35.2,-81.15,244.0,,
720006-99999,720006,99999,"CHATHAM",US,US,MA,K0B6,41.683,-69.983,16.0,,
720007-99999,720007,99999,"WILLIAMS CO",US,US,OH,K0G6,41.467,-84.5,223.0,,
720008-99999,720008,99999,"CUSTER(AWS)",US,US,SD,K0V1,43.733,-103.617,1711.0,,
